instrument_oid;instrument_type;category;num_underlyings;expiry_date;time_to_expiry;num_paths;num_time_steps;num_exercise_events;calibration_date;calibration_time
27664617;Option;BRC;3;24.04.2025 17:30;0.898630137;15000;1;0;31.05.2024;19.875
26915220;TotalReturnSwap;AC;3;12.09.2024 00:00;0.284931507;15000;1;2;31.05.2024;24.34375
27004793;Option;BRC;3;02.10.2024 17:30;0.339726027;15000;1;0;31.05.2024;19.703125
27445282;Option;BRC;3;03.03.2025 17:35;0.756164384;15000;1;0;31.05.2024;18.34375
27077768;Option;BRC;3;24.07.2024 17:30;0.147945205;15000;1;0;31.05.2024;19.734375
27382039;Option;BRC;3;03.02.2025 17:30;0.679452055;15000;1;0;31.05.2024;19.015625
26439765;Option;BRC;2;17.06.2024 17:30;0.046575342;15000;1;0;31.05.2024;6.171875
27698642;Option;BRC;3;07.02.2025 17:30;0.690410959;15000;1;0;31.05.2024;20.734375
27447413;Option;BRC;4;24.02.2025 17:30;0.736986301;15000;1;0;31.05.2024;42.1875
27469085;TotalReturnSwap;AC;3;10.03.2025 00:00;0.775342466;15000;1;4;31.05.2024;39.625
26752672;Option;BRC;4;05.07.2024 17:30;0.095890411;15000;1;0;31.05.2024;38.6875
26757775;TotalReturnSwap;AC;3;15.07.2024 00:00;0.123287671;15000;1;1;31.05.2024;17.359375
26904987;Option;BRC;3;28.02.2025 17:30;0.747945205;15000;1;0;31.05.2024;19.671875
27117182;Option;BRC;3;11.11.2024 17:30;0.449315068;15000;1;0;31.05.2024;18.734375
27372692;Option;BRC;1;26.07.2024 22:00;0.153424658;15000;1;0;31.05.2024;2.125
27678624;Option;BRC;3;29.04.2025 17:30;0.912328767;15000;1;0;31.05.2024;20.71875
27220618;Option;BRC;3;16.12.2024 17:30;0.545205479;15000;1;0;31.05.2024;19.578125
27554985;Option;BRC;3;20.03.2025 17:30;0.802739726;15000;1;0;31.05.2024;21.5
27024928;Option;BRC;3;11.10.2024 17:30;0.364383562;15000;1;0;31.05.2024;19.3125
27204551;Option;BRC;1;06.06.2024 17:35;0.016438356;15000;1;0;31.05.2024;1.859375
27600665;Option;BRC;2;12.08.2024 17:35;0.2;15000;1;0;31.05.2024;6.625
26763137;TotalReturnSwap;CBRC;4;20.01.2025 00:00;0.64109589;15000;1;2;31.05.2024;60.9375
27573704;Option;BRC;1;30.09.2024 17:30;0.334246575;15000;1;0;31.05.2024;2.109375
27274303;Option;BRC;1;10.03.2025 17:35;0.775342466;15000;1;0;31.05.2024;1.921875
27320388;Option;BRC;3;16.10.2024 17:30;0.378082192;15000;1;0;31.05.2024;17.75
27299182;Option;BRC;2;04.07.2024 17:30;0.093150685;15000;1;0;31.05.2024;6.3125
27025802;Option;BRC;3;11.10.2024 17:35;0.364383562;15000;1;0;31.05.2024;19.828125
27710360;TotalReturnSwap;CBRC;3;17.11.2025 00:00;1.465753425;15000;1;3;31.05.2024;38.6875
26818183;Option;BRC;2;29.07.2024 17:30;0.161643836;15000;1;0;31.05.2024;7.09375
27384223;Option;BRC;3;14.01.2025 17:30;0.624657534;15000;1;0;31.05.2024;18.8125
26344535;Option;BRC;3;03.02.2025 17:35;0.679452055;15000;1;0;31.05.2024;19.46875
26892234;Option;BRC;3;26.08.2024 17:35;0.238356164;15000;1;0;31.05.2024;18.15625
27103886;Option;BRC;4;04.11.2024 17:30;0.430136986;15000;1;0;31.05.2024;41.046875
27710944;Option;BRC;3;11.11.2024 22:00;0.449315068;15000;1;0;31.05.2024;20.3125
27463732;Option;BRC;2;28.02.2025 17:30;0.747945205;15000;1;0;31.05.2024;7.515625
27555386;Option;BRC;3;20.03.2025 17:30;0.802739726;15000;1;0;31.05.2024;18.671875
27379609;Option;BRC;3;31.01.2025 17:30;0.671232877;15000;1;0;31.05.2024;18.828125
27612927;TotalReturnSwap;CBRC;3;22.10.2025 00:00;1.394520548;15000;1;6;31.05.2024;59.015625
27100604;TotalReturnSwap;AC;3;07.11.2024 00:00;0.438356164;15000;1;1;31.05.2024;18.703125
25245776;TotalReturnSwap;AC;5;26.08.2024 00:00;0.238356164;15000;1;1;31.05.2024;80.828125
27325769;Option;BRC;2;21.01.2025 22:00;0.643835616;15000;1;0;31.05.2024;9.609375
26915762;TotalReturnSwap;AC;3;12.09.2024 00:00;0.284931507;15000;1;2;31.05.2024;25.546875
26759600;Option;BRC;3;10.07.2024 17:30;0.109589041;15000;1;0;31.05.2024;17.140625
27716988;Option;BRC;3;13.05.2025 22:00;0.950684932;15000;1;0;31.05.2024;20.453125
27382569;Option;BRC;3;03.02.2025 17:35;0.679452055;15000;1;0;31.05.2024;20.03125
27760494;Option;BRC;3;22.05.2025 17:30;0.975342466;15000;1;0;31.05.2024;20.1875
27395401;Option;BRC;5;08.11.2024 17:30;0.44109589;15000;1;0;31.05.2024;83.71875
27392553;Option;BRC;3;07.02.2025 17:30;0.690410959;15000;1;0;31.05.2024;19.671875
27463635;TotalReturnSwap;AC;3;04.03.2025 00:00;0.75890411;15000;1;2;31.05.2024;25.984375
27600632;TotalReturnSwap;AC;3;23.10.2025 00:00;1.397260274;15000;1;3;31.05.2024;34.09375
27365697;Option;BRC;2;28.11.2024 17:30;0.495890411;15000;1;0;31.05.2024;6.828125
26658214;TotalReturnSwap;CBRC;1;07.06.2024 00:00;0.019178082;15000;1;1;31.05.2024;1.890625
27379182;TotalReturnSwap;AC;3;06.02.2025 00:00;0.687671233;15000;1;2;31.05.2024;25.859375
27272601;Option;BRC;3;23.12.2024 17:30;0.564383562;15000;1;0;31.05.2024;20.4375
27767441;Option;BRC;4;23.05.2025 22:00;0.978082192;15000;1;0;31.05.2024;46.96875
27498126;Option;BRC;3;13.03.2025 17:30;0.783561644;15000;1;0;31.05.2024;20.4375
27136865;Option;BRC;3;18.11.2024 17:30;0.468493151;15000;1;0;31.05.2024;20.046875
26899894;Option;BRC;3;29.08.2024 17:30;0.246575342;15000;1;0;31.05.2024;20.140625
26296559;Option;BRC;1;12.07.2024 17:30;0.115068493;15000;1;0;31.05.2024;1.65625
26679400;Option;BRC;1;14.06.2024 17:30;0.038356164;15000;1;0;31.05.2024;1.765625
27458306;Option;BRC;3;28.08.2024 17:30;0.243835616;15000;1;0;31.05.2024;18.171875
27497958;Option;BRC;1;13.09.2024 17:35;0.287671233;15000;1;0;31.05.2024;1.78125
27629138;Option;BRC;3;22.04.2025 17:35;0.893150685;15000;1;0;31.05.2024;19.015625
27022772;Option;BRC;3;10.10.2024 17:30;0.361643836;15000;1;0;31.05.2024;18.515625
27302342;Option;BRC;3;08.01.2025 17:30;0.608219178;15000;1;0;31.05.2024;18.796875
27710366;TotalReturnSwap;CBRC;3;17.11.2025 00:00;1.465753425;15000;1;3;31.05.2024;36.625
26890158;Option;BRC;3;26.08.2024 17:30;0.238356164;15000;1;0;31.05.2024;18.046875
27659917;Option;BRC;2;23.07.2024 17:30;0.145205479;15000;1;0;31.05.2024;6.1875
27678848;Option;BRC;3;29.04.2025 17:30;0.912328767;15000;1;0;31.05.2024;20.09375
27603742;Option;BRC;3;11.10.2024 17:35;0.364383562;15000;1;0;31.05.2024;18.03125
25308794;TotalReturnSwap;CBRC;5;30.09.2024 00:00;0.334246575;15000;1;2;31.05.2024;120.09375
27372695;Option;BRC;1;26.07.2024 22:00;0.153424658;15000;1;0;31.05.2024;1.828125
27775662;Option;BRC;3;26.05.2025 17:30;0.98630137;15000;1;0;31.05.2024;21.203125
27045380;Option;BRC;3;20.10.2025 17:35;1.389041096;15000;1;0;31.05.2024;19.59375
26967124;Option;BRC;3;18.06.2024 22:00;0.049315068;15000;1;0;31.05.2024;18.453125
26900285;Option;BRC;2;29.08.2024 17:30;0.246575342;15000;1;0;31.05.2024;5.53125
27083786;Option;BRC;3;28.10.2024 17:35;0.410958904;15000;1;0;31.05.2024;19.59375
27322839;Option;BRC;3;14.06.2024 22:00;0.038356164;15000;1;0;31.05.2024;18.125
26998396;TotalReturnSwap;AC;3;07.10.2024 00:00;0.353424658;15000;1;2;31.05.2024;25.4375
27407086;TotalReturnSwap;AC;3;19.08.2025 00:00;1.219178082;15000;1;5;31.05.2024;49.671875
27724113;TotalReturnSwap;AC;2;23.05.2025 00:00;0.978082192;15000;1;4;31.05.2024;18.15625
27612942;TotalReturnSwap;CBRC;3;22.10.2025 00:00;1.394520548;15000;1;17;31.05.2024;137.921875
27380039;Option;BRC;3;30.07.2024 22:00;0.164383562;15000;1;0;31.05.2024;18.34375
27206773;Option;BRC;3;07.06.2024 17:30;0.019178082;15000;1;0;31.05.2024;19.3125
26849256;Option;BRC;4;14.02.2025 17:30;0.709589041;15000;1;0;31.05.2024;42.625
27786854;TotalReturnSwap;CBRC;1;05.12.2025 00:00;1.515068493;15000;1;6;31.05.2024;7.828125
26890014;Option;BRC;3;26.08.2024 17:35;0.238356164;15000;1;0;31.05.2024;19.03125
27363424;Option;BRC;3;02.12.2024 17:30;0.506849315;15000;1;0;31.05.2024;20.53125
27304041;TotalReturnSwap;AC;3;15.01.2025 00:00;0.62739726;15000;1;2;31.05.2024;25.53125
27207361;Option;BRC;3;09.12.2024 17:35;0.526027397;15000;1;0;31.05.2024;18.5
26898198;Option;BRC;3;28.08.2024 22:00;0.243835616;15000;1;0;31.05.2024;20.109375
27616173;Option;BRC;3;16.04.2025 22:00;0.876712329;15000;1;0;31.05.2024;19.03125
27460932;TotalReturnSwap;AC;3;05.03.2025 00:00;0.761643836;15000;1;4;31.05.2024;33.90625
27407130;Option;BRC;3;12.02.2025 17:30;0.704109589;15000;1;0;31.05.2024;18.703125
26006282;TotalReturnSwap;AC;3;16.09.2024 00:00;0.295890411;15000;1;2;31.05.2024;24.671875
27476987;Option;BRC;4;02.09.2024 17:30;0.257534247;15000;1;0;31.05.2024;41.1875
27781618;Option;BRC;2;29.10.2024 17:30;0.41369863;15000;1;0;31.05.2024;6.765625
27502346;Option;BRC;3;14.03.2025 17:30;0.78630137;15000;1;0;31.05.2024;19.765625
27411732;Option;BRC;3;17.06.2024 17:30;0.046575342;15000;1;0;31.05.2024;17.8125
27444600;Option;BRC;5;21.02.2025 17:30;0.728767123;15000;1;0;31.05.2024;87.171875
27189832;Option;BRC;3;29.11.2024 17:30;0.498630137;15000;1;0;31.05.2024;19.515625
27311704;Option;BRC;3;14.07.2025 17:30;1.120547945;15000;1;0;31.05.2024;20.203125
27616119;Option;BRC;2;16.10.2024 17:35;0.378082192;15000;1;0;31.05.2024;6.796875
26830887;Option;BRC;1;05.08.2024 17:35;0.180821918;15000;1;0;31.05.2024;2.234375
27262512;Option;BRC;1;18.12.2026 17:30;2.550684932;15000;1;0;31.05.2024;1.5
27407091;TotalReturnSwap;AC;3;19.08.2025 00:00;1.219178082;15000;1;5;31.05.2024;51.140625
26002556;Option;BRC;2;05.09.2024 17:35;0.265753425;15000;1;0;31.05.2024;6.6875
26439748;Option;BRC;3;17.06.2024 17:30;0.046575342;15000;1;0;31.05.2024;19.96875
27681766;Option;BRC;3;30.04.2025 17:30;0.915068493;15000;1;0;31.05.2024;20.59375
27755355;Option;BRC;1;22.08.2024 22:00;0.22739726;15000;1;0;31.05.2024;1.890625
27655194;Option;BRC;2;22.10.2024 17:30;0.394520548;15000;1;0;31.05.2024;6.765625
26767781;Option;BRC;1;15.07.2024 17:30;0.123287671;15000;1;0;31.05.2024;1.78125
27089743;Option;BRC;3;30.10.2024 17:30;0.416438356;15000;1;0;31.05.2024;20.484375
27184781;TotalReturnSwap;CBRC;3;05.12.2024 00:00;0.515068493;15000;1;3;31.05.2024;26.46875
27576163;Option;BRC;3;31.03.2025 17:30;0.832876712;15000;1;0;31.05.2024;19.671875
26998419;TotalReturnSwap;AC;3;07.10.2024 00:00;0.353424658;15000;1;2;31.05.2024;24.765625
27714316;TotalReturnSwap;CBRC;5;17.11.2025 00:00;1.465753425;15000;1;6;31.05.2024;282.953125
26934050;Option;BRC;3;16.09.2024 17:30;0.295890411;15000;1;0;31.05.2024;18.671875
27220489;TotalReturnSwap;AC;1;23.12.2024 00:00;0.564383562;15000;1;2;31.05.2024;3.09375
27629168;TotalReturnSwap;CBRC;3;27.10.2025 00:00;1.408219178;15000;1;5;31.05.2024;53.234375
27716984;Option;BRC;3;13.05.2025 22:00;0.950684932;15000;1;0;31.05.2024;24.90625
26882987;Option;BRC;4;21.08.2024 17:30;0.224657534;15000;1;0;31.05.2024;40.203125
27140683;Option;BRC;3;18.11.2024 17:35;0.468493151;15000;1;0;31.05.2024;19.15625
26892195;Option;BRC;5;26.08.2024 22:00;0.238356164;15000;1;0;31.05.2024;81.640625
27384451;Option;BRC;3;02.08.2024 22:00;0.17260274;15000;1;0;31.05.2024;17.953125
26561173;Option;BRC;3;24.07.2024 17:30;0.147945205;15000;1;0;31.05.2024;19.09375
27199169;Option;BRC;3;04.06.2024 17:30;0.010958904;15000;1;0;31.05.2024;18.640625
26677287;Option;BRC;2;13.06.2024 17:30;0.035616438;15000;1;0;31.05.2024;6.28125
27414660;TotalReturnSwap;AC;1;24.02.2025 00:00;0.736986301;15000;1;3;31.05.2024;4.5625
26915539;TotalReturnSwap;AC;3;12.09.2024 00:00;0.284931507;15000;1;1;31.05.2024;20.953125
26841134;Option;BRC;3;12.08.2024 17:30;0.2;15000;1;0;31.05.2024;17.796875
27414897;Option;BRC;3;16.08.2024 17:30;0.210958904;15000;1;0;31.05.2024;19.390625
27461007;Option;BRC;2;27.02.2025 17:35;0.745205479;15000;1;0;31.05.2024;7.078125
27562070;TotalReturnSwap;CBRC;1;28.03.2025 00:00;0.824657534;15000;1;4;31.05.2024;4.875
26926994;TotalReturnSwap;CBRC;3;19.09.2024 00:00;0.304109589;15000;1;2;31.05.2024;30.03125
27442348;Option;BRC;3;20.02.2025 22:00;0.726027397;15000;1;0;31.05.2024;20.46875
27325956;Option;BRC;3;20.01.2025 17:30;0.64109589;15000;1;0;31.05.2024;18.578125
26900261;Option;BRC;2;29.08.2025 17:30;1.246575342;15000;1;0;31.05.2024;6.609375
27409704;Option;BRC;3;14.02.2025 17:30;0.709589041;15000;1;0;31.05.2024;19.5
27561970;Option;BRC;3;24.03.2025 21:00;0.81369863;15000;1;0;31.05.2024;21.734375
27307474;Option;BRC;1;10.01.2025 17:30;0.61369863;15000;1;0;31.05.2024;1.59375
27357231;Option;BRC;3;22.07.2024 17:30;0.142465753;15000;1;0;31.05.2024;18.890625
27714391;Option;BRC;5;13.05.2025 17:30;0.950684932;15000;1;0;31.05.2024;87.65625
27554262;TotalReturnSwap;AC;3;26.03.2025 00:00;0.819178082;15000;1;4;31.05.2024;39.125
27664710;TotalReturnSwap;AC;3;02.05.2025 00:00;0.920547945;15000;1;2;31.05.2024;25.859375
26907023;Option;BRC;1;02.09.2024 17:35;0.257534247;15000;1;0;31.05.2024;2.109375
27281074;Option;BRC;1;27.12.2024 17:30;0.575342466;15000;1;0;31.05.2024;1.875
27042432;Option;BRC;3;18.10.2024 17:35;0.383561644;15000;1;0;31.05.2024;19.484375
26978383;Option;BRC;3;23.09.2024 17:35;0.315068493;15000;1;0;31.05.2024;20.5
27448200;Option;BRC;3;24.02.2025 17:30;0.736986301;15000;1;0;31.05.2024;20.140625
26761739;Option;BRC;2;11.07.2025 17:35;1.112328767;15000;1;0;31.05.2024;7.65625
25979011;Option;BRC;3;23.08.2024 17:30;0.230136986;15000;1;0;31.05.2024;17.875
26299782;Option;BRC;4;13.01.2026 17:35;1.621917808;15000;1;0;31.05.2024;51.890625
27659286;Option;BRC;2;22.04.2025 22:00;0.893150685;15000;1;0;31.05.2024;6.890625
26923855;Option;BRC;3;11.09.2024 17:30;0.282191781;15000;1;0;31.05.2024;17.75
26926959;TotalReturnSwap;CBRC;5;19.09.2025 00:00;1.304109589;15000;1;6;31.05.2024;257.359375
27219913;Option;BRC;5;16.12.2024 22:00;0.545205479;15000;1;0;31.05.2024;88.46875
27133696;Option;BRC;3;15.11.2024 17:30;0.460273973;15000;1;0;31.05.2024;23.265625
27495037;TotalReturnSwap;AC;2;19.03.2025 00:00;0.8;15000;1;4;31.05.2024;14.828125
27678915;TotalReturnSwap;CBRC;3;03.11.2025 00:00;1.42739726;15000;1;6;31.05.2024;60.328125
27588221;TotalReturnSwap;CBRC;1;10.04.2025 00:00;0.860273973;15000;1;4;31.05.2024;4.96875
27687018;Option;BRC;3;23.09.2024 17:30;0.315068493;15000;1;0;31.05.2024;18.1875
27667333;Option;BRC;1;25.03.2025 17:30;0.816438356;15000;1;0;31.05.2024;1.9375
26934521;Option;BRC;1;16.09.2024 22:00;0.295890411;15000;1;0;31.05.2024;1.5625
27036645;TotalReturnSwap;AC;3;23.10.2024 00:00;0.397260274;15000;1;2;31.05.2024;24.390625
27411398;Option;BRC;3;17.02.2025 17:30;0.717808219;15000;1;0;31.05.2024;19.65625
27089747;Option;BRC;3;30.10.2024 17:30;0.416438356;15000;1;0;31.05.2024;18.4375
26917832;Option;BRC;2;06.09.2024 17:30;0.268493151;15000;1;0;31.05.2024;7.046875
26818021;Option;BRC;4;29.07.2024 17:30;0.161643836;15000;1;0;31.05.2024;41.703125
27307372;Option;BRC;3;10.01.2025 17:30;0.61369863;15000;1;0;31.05.2024;18.8125
27778737;Option;BRC;5;28.05.2025 17:30;0.991780822;15000;1;0;31.05.2024;93.09375
27112280;Option;BRC;4;07.11.2024 17:30;0.438356164;15000;1;0;31.05.2024;44.375
26830891;Option;BRC;3;05.08.2024 17:30;0.180821918;15000;1;0;31.05.2024;18
27182458;Option;BRC;1;27.08.2024 22:00;0.24109589;15000;1;0;31.05.2024;1.71875
27488796;Option;BRC;1;10.03.2025 17:30;0.775342466;15000;1;0;31.05.2024;1.875
27778760;Option;BRC;3;03.01.2025 17:30;0.594520548;15000;1;0;31.05.2024;20.140625
26855518;Option;BRC;3;19.08.2024 22:00;0.219178082;15000;1;0;31.05.2024;18.40625
27318503;Option;BRC;1;15.07.2024 17:30;0.123287671;15000;1;0;31.05.2024;1.5
27120326;Option;BRC;4;11.11.2024 17:30;0.449315068;15000;1;0;31.05.2024;43.625
27098300;Option;BRC;3;31.10.2024 17:30;0.419178082;15000;1;0;31.05.2024;19.203125
26987847;Option;BRC;3;25.06.2024 22:00;0.068493151;15000;1;0;31.05.2024;19.265625
27445599;Option;BRC;3;21.02.2025 17:30;0.728767123;15000;1;0;31.05.2024;22.46875
27717361;TotalReturnSwap;AC;3;21.05.2025 00:00;0.97260274;15000;1;4;31.05.2024;42.4375
26727130;Option;BRC;1;21.06.2024 22:00;0.057534247;15000;1;0;31.05.2024;1.921875
27272464;Option;BRC;2;23.12.2024 22:00;0.564383562;15000;1;0;31.05.2024;6.734375
27554267;TotalReturnSwap;AC;3;26.03.2025 00:00;0.819178082;15000;1;4;31.05.2024;40.703125
27568690;Option;BRC;4;25.09.2024 17:30;0.320547945;15000;1;0;31.05.2024;41.015625
26978714;Option;BRC;3;23.09.2024 17:35;0.315068493;15000;1;0;31.05.2024;19.71875
26344399;TotalReturnSwap;AC;3;08.08.2024 00:00;0.189041096;15000;1;3;31.05.2024;19.953125
26214459;TotalReturnSwap;AC;3;14.06.2024 00:00;0.038356164;15000;1;1;31.05.2024;19.3125
26900264;Option;BRC;2;29.08.2025 17:30;1.246575342;15000;1;0;31.05.2024;6.65625
27590773;Option;BRC;4;07.04.2026 17:30;1.852054795;15000;1;0;31.05.2024;42.140625
27184857;Option;BRC;1;28.11.2024 17:35;0.495890411;15000;1;0;31.05.2024;1.859375
26976669;Option;BRC;3;23.09.2024 17:35;0.315068493;15000;1;0;31.05.2024;19.125
25516801;Option;BRC;3;15.07.2024 22:00;0.123287671;15000;1;0;31.05.2024;18.546875
27687047;TotalReturnSwap;CBRC;3;10.11.2025 00:00;1.446575342;15000;1;6;31.05.2024;60.75
27296192;Option;BRC;2;06.01.2025 17:35;0.602739726;15000;1;0;31.05.2024;7.21875
27720553;TotalReturnSwap;AC;3;22.05.2025 00:00;0.975342466;15000;1;2;31.05.2024;26.296875
27467103;Option;BRC;3;28.02.2025 17:30;0.747945205;15000;1;0;31.05.2024;20.34375
26926975;Option;BRC;3;12.09.2024 17:30;0.284931507;15000;1;0;31.05.2024;21.015625
27404127;Option;BRC;5;12.02.2025 17:30;0.704109589;15000;1;0;31.05.2024;89.34375
27307420;TotalReturnSwap;CBRC;3;17.07.2025 00:00;1.128767123;15000;1;5;31.05.2024;50.734375
27687022;Option;BRC;3;24.10.2024 17:30;0.4;15000;1;0;31.05.2024;20.390625
26900128;Option;BRC;4;29.08.2024 17:30;0.246575342;15000;1;0;31.05.2024;45.875
26934372;Option;BRC;4;16.09.2024 17:30;0.295890411;15000;1;0;31.05.2024;42.6875
26656364;Option;BRC;3;03.06.2024 17:30;0.008219178;15000;1;0;31.05.2024;20.0625
26502734;TotalReturnSwap;AC;2;10.10.2024 00:00;0.361643836;15000;1;2;31.05.2024;9.921875
27405168;Option;BRC;1;13.08.2024 22:00;0.202739726;15000;1;0;31.05.2024;2.015625
27381821;Option;BRC;3;09.09.2024 17:30;0.276712329;15000;1;0;31.05.2024;18.546875
27307544;Option;BRC;3;10.07.2024 17:30;0.109589041;15000;1;0;31.05.2024;23.5625
27659289;Option;BRC;2;22.04.2025 22:00;0.893150685;15000;1;0;31.05.2024;6.734375
27561427;Option;BRC;5;24.03.2025 17:30;0.81369863;15000;1;0;31.05.2024;85.453125
26750661;TotalReturnSwap;CBRC;4;10.07.2024 00:00;0.109589041;15000;1;2;31.05.2024;55.59375
27494391;Option;BRC;1;14.03.2025 17:30;0.78630137;15000;1;0;31.05.2024;1.734375
27353952;TotalReturnSwap;AC;3;29.01.2025 00:00;0.665753425;15000;1;3;31.05.2024;34.03125
27359682;Option;BRC;2;24.01.2025 17:30;0.652054795;15000;1;0;31.05.2024;6.609375
27267338;Option;BRC;4;19.12.2024 17:30;0.553424658;15000;1;0;31.05.2024;43.59375
26924377;Option;BRC;5;11.09.2024 17:30;0.282191781;15000;1;0;31.05.2024;76.578125
27412019;Option;BRC;1;18.02.2025 22:00;0.720547945;15000;1;0;31.05.2024;1.6875
27025825;Option;BRC;2;11.10.2024 17:30;0.364383562;15000;1;0;31.05.2024;6.484375
26807059;Option;BRC;1;19.07.2024 22:00;0.134246575;15000;1;0;31.05.2024;2.015625
27629163;TotalReturnSwap;CBRC;1;25.04.2025 00:00;0.901369863;15000;1;4;31.05.2024;4.984375
27784130;Option;BRC;2;30.05.2025 22:00;0.997260274;15000;1;0;31.05.2024;7.640625
27320459;Option;BRC;1;16.01.2025 17:30;0.630136986;15000;1;0;31.05.2024;1.5
27189962;TotalReturnSwap;AC;3;09.12.2024 00:00;0.526027397;15000;1;2;31.05.2024;21.203125
27588174;TotalReturnSwap;AC;3;10.04.2025 00:00;0.860273973;15000;1;2;31.05.2024;28.078125
27363256;Option;BRC;2;27.01.2025 17:35;0.660273973;15000;1;0;31.05.2024;7.71875
27717002;TotalReturnSwap;AC;3;21.05.2025 00:00;0.97260274;15000;1;4;31.05.2024;40.765625
26767870;TotalReturnSwap;AC;3;22.07.2024 00:00;0.142465753;15000;1;1;31.05.2024;17.484375
27702947;Option;BRC;3;16.05.2025 17:30;0.95890411;15000;1;0;31.05.2024;19.71875
27672390;TotalReturnSwap;CBRC;1;06.05.2025 00:00;0.931506849;15000;1;4;31.05.2024;4.9375
27354026;Option;BRC;3;22.01.2025 17:30;0.646575342;15000;1;0;31.05.2024;20.640625
27687041;TotalReturnSwap;CBRC;3;08.05.2025 00:00;0.936986301;15000;1;4;31.05.2024;43.140625
27447975;Option;BRC;3;24.02.2025 17:30;0.736986301;15000;1;0;31.05.2024;21.140625
26990896;Option;BRC;3;22.11.2024 17:35;0.479452055;15000;1;0;31.05.2024;20.765625
26855457;TotalReturnSwap;CBRC;3;26.08.2024 00:00;0.238356164;15000;1;1;31.05.2024;20.359375
27409658;Option;BRC;3;17.02.2025 17:30;0.717808219;15000;1;0;31.05.2024;19.140625
26981304;Option;BRC;3;26.09.2024 17:35;0.323287671;15000;1;0;31.05.2024;17.75
27655099;Option;BRC;3;22.04.2025 17:30;0.893150685;15000;1;0;31.05.2024;21.3125
27357158;Option;BRC;3;23.07.2024 17:35;0.145205479;15000;1;0;31.05.2024;17.671875
27506832;Option;BRC;3;17.03.2025 17:30;0.794520548;15000;1;0;31.05.2024;18.953125
27326195;Option;BRC;1;18.07.2024 17:35;0.131506849;15000;1;0;31.05.2024;1.890625
27382101;Option;BRC;1;06.12.2024 17:35;0.517808219;15000;1;0;31.05.2024;1.96875
27353815;TotalReturnSwap;CBRC;3;29.04.2025 00:00;0.912328767;15000;1;4;31.05.2024;46.234375
27445383;Option;BRC;3;21.02.2025 17:30;0.728767123;15000;1;0;31.05.2024;19.875
27010565;Option;BRC;3;02.10.2024 17:30;0.339726027;15000;1;0;31.05.2024;20.03125
26990190;Option;BRC;3;25.09.2024 17:30;0.320547945;15000;1;0;31.05.2024;18.390625
26163787;Option;BRC;4;17.11.2025 17:30;1.465753425;15000;1;0;31.05.2024;48.421875
26831125;Option;BRC;3;05.08.2024 17:30;0.180821918;15000;1;0;31.05.2024;18.671875
26888004;Option;BRC;3;23.08.2024 17:30;0.230136986;15000;1;0;31.05.2024;19.5625
26754498;Option;BRC;3;05.07.2024 17:35;0.095890411;15000;1;0;31.05.2024;18.25
27458539;Option;BRC;5;26.02.2025 22:00;0.742465753;15000;1;0;31.05.2024;88.203125
26904983;Option;BRC;3;30.08.2024 17:30;0.249315068;15000;1;0;31.05.2024;18.484375
27323037;Option;BRC;1;17.01.2025 17:30;0.632876712;15000;1;0;31.05.2024;1.9375
27559022;Option;BRC;4;22.09.2025 17:30;1.312328767;15000;1;0;31.05.2024;47.09375
27727150;TotalReturnSwap;AC;3;25.08.2025 00:00;1.235616438;15000;1;5;31.05.2024;46.890625
27485592;TotalReturnSwap;AC;4;22.09.2025 00:00;1.312328767;15000;1;16;31.05.2024;289.484375
26757712;Option;BRC;3;08.07.2024 17:30;0.104109589;15000;1;0;31.05.2024;18.53125
27480689;Option;BRC;3;05.03.2025 22:00;0.761643836;15000;1;0;31.05.2024;19.796875
27710864;TotalReturnSwap;AC;3;17.11.2025 00:00;1.465753425;15000;1;6;31.05.2024;57.65625
26779817;TotalReturnSwap;AC;3;28.07.2025 00:00;1.15890411;15000;1;5;31.05.2024;50.703125
26898164;Option;BRC;3;28.08.2024 17:30;0.243835616;15000;1;0;31.05.2024;19.15625
26843246;Option;BRC;4;12.08.2024 17:30;0.2;15000;1;0;31.05.2024;41.390625
26773719;Option;BRC;1;17.07.2024 22:00;0.128767123;15000;1;0;31.05.2024;1.765625
26926925;Option;BRC;3;12.09.2024 17:30;0.284931507;15000;1;0;31.05.2024;19.4375
26757704;Option;BRC;3;08.07.2024 22:00;0.104109589;15000;1;0;31.05.2024;18.25
27760324;Option;BRC;3;21.11.2024 17:30;0.476712329;15000;1;0;31.05.2024;18.375
27084145;Option;BRC;3;28.10.2024 21:00;0.410958904;15000;1;0;31.05.2024;18.40625
27328778;TotalReturnSwap;AC;4;29.04.2025 00:00;0.912328767;15000;1;4;31.05.2024;103.375
27655381;Option;BRC;1;22.01.2025 17:30;0.646575342;15000;1;0;31.05.2024;1.90625
27354031;Option;BRC;3;24.06.2024 17:30;0.065753425;15000;1;0;31.05.2024;17.078125
26993835;Option;BRC;3;27.09.2024 17:30;0.326027397;15000;1;0;31.05.2024;19.125
27779111;Option;BRC;3;28.11.2024 17:35;0.495890411;15000;1;0;31.05.2024;19.328125
27488103;Option;BRC;3;10.03.2025 17:30;0.775342466;15000;1;0;31.05.2024;19.6875
26996242;Option;BRC;3;30.09.2024 17:35;0.334246575;15000;1;0;31.05.2024;18.28125
27781565;TotalReturnSwap;AC;2;04.12.2024 00:00;0.512328767;15000;1;2;31.05.2024;9.25
